1652716682.9501736,249,332,375,216,191,329,359,222,"
"
1652716682.9506738,247,333,376,218,190,330,358,221,"
"
1652716682.9511738,229,333,374,219,189,329,358,219,"
"
1652716682.9516742,237,333,374,224,184,330,360,209,"
"
1652716682.9521742,243,335,376,225,188,331,361,214,"
"
1652716682.9526744,232,333,374,225,182,329,362,219,"
"
1652716682.9531744,234,334,374,226,184,329,363,217,"
"
1652716682.9536746,232,332,371,219,185,328,360,216,"
"
1652716682.9541745,236,331,372,224,186,329,361,213,"
"
1652716682.9546747,232,328,372,222,180,329,360,214,"
"
1652716682.955175,233,326,371,222,177,328,358,210,"
"
1652716682.9556751,233,329,372,223,175,326,358,205,"
"
1652716682.956175,234,329,373,225,173,325,359,212,"
"
1652716682.956675,233,329,373,223,177,326,359,210,"
"
1652716682.957175,230,330,373,227,178,326,359,214,"
"
1652716682.9576752,234,329,373,226,177,325,355,218,"
"
1652716682.9581752,232,330,374,225,175,317,354,221,"
"
1652716682.9586756,231,329,373,226,176,317,355,217,"
"
1652716682.9591753,228,326,372,226,175,316,355,219,"
"
1652716682.9596756,223,324,372,221,175,317,353,218,"
"
1652716682.9601755,232,324,371,224,173,311,350,216,"
"
1652716682.9606755,237,326,371,225,175,304,349,219,"
"
1652716682.961176,236,324,372,224,175,306,350,217,"
"
1652716682.961676,232,325,374,224,176,308,351,217,"
"
1652716682.962176,231,325,374,226,177,308,347,215,"
"
1652716682.9626763,236,325,373,227,176,309,345,214,"
"
1652716682.9631763,236,326,374,230,175,311,349,216,"
"
1652716682.9636765,234,325,375,228,177,312,350,213,"
"
1652716682.9641764,234,324,372,225,175,309,350,214,"
"
1652716682.9646764,237,323,372,225,177,310,351,214,"
"
1652716682.965177,237,323,372,230,177,302,352,214,"
"
1652716682.9656758,236,324,374,229,173,304,355,215,"
"
1652716682.9661765,235,323,374,232,177,305,357,216,"
"
1652716682.9666765,234,323,376,233,180,307,359,217,"
"
1652716682.9671767,235,325,376,232,182,309,361,221,"
"
1652716682.9676769,248,328,379,231,186,312,363,224,"
"
1652716683.0006518,244,328,379,230,187,313,363,223,"
"
1652716683.0327225,239,329,379,230,187,313,364,223,"
"
1652716683.069744,245,328,376,231,187,313,363,223,"
"
1652716683.1066725,245,327,374,226,186,312,363,220,"
"
1652716683.1392758,246,328,375,225,185,312,363,219,"
"
1652716683.1762822,247,328,376,228,185,313,363,219,"
"
1652716683.2088075,247,328,377,230,188,312,364,220,"
"
1652716683.2458138,245,328,378,231,187,312,364,220,"
"
1652716683.2828205,248,329,379,231,186,313,364,220,"
"
1652716683.3153665,247,329,379,233,187,313,364,219,"
"
1652716683.352373,245,329,380,236,187,313,364,220,"
"
1652716683.38938,244,329,381,238,188,313,365,223,"
"
1652716683.4219072,244,330,381,238,189,314,365,225,"
"
1652716683.458914,247,331,382,238,190,315,365,231,"
"
1652716683.4959204,247,331,383,241,190,315,364,227,"
"
1652716683.528444,246,330,384,247,192,314,363,231,"
"
1652716683.5654504,245,329,385,246,190,315,363,235,"
"
1652716683.5984564,255,330,387,244,192,316,362,239,"
"
1652716683.6354628,258,331,387,240,193,319,363,241,"
"
1652716683.672002,266,332,388,241,195,321,362,238,"
"
1652716683.7050078,267,330,390,227,195,324,362,229,"
"
1652716683.7415142,272,333,395,228,196,334,361,227,"
"
1652716683.7785208,287,335,390,234,195,334,361,226,"
"
1652716683.8115265,283,335,389,237,196,336,362,224,"
"
1652716683.848548,287,336,389,236,194,340,363,221,"
"
1652716683.885054,276,336,390,238,193,340,363,223,"
"
1652716683.9180598,268,338,396,239,193,340,362,223,"
"
1652716683.9545665,267,338,397,241,191,343,363,221,"
"
1652716683.987572,267,336,390,238,189,344,363,219,"
"
1652716684.0245788,264,337,390,239,187,343,363,219,"
"
1652716684.061607,265,337,389,240,180,338,363,216,"
"
1652716684.094113,265,336,388,238,177,334,363,214,"
"
1652716684.130632,273,331,386,233,178,335,364,214,"
"
1652716684.1671581,285,330,384,229,173,335,363,211,"
"
1652716684.200664,271,327,376,204,170,332,361,207,"
"
1652716684.23717,276,328,381,214,171,330,362,208,"
"
1652716684.269693,279,329,382,215,171,329,362,208,"
"
1652716684.3066993,280,328,382,217,169,330,362,207,"
"
1652716684.343706,281,329,383,217,168,330,363,207,"
"
1652716684.376227,280,329,385,219,168,334,364,208,"
"
1652716684.4132335,281,330,387,227,166,332,364,209,"
"
1652716684.4502397,279,330,387,229,163,330,364,210,"
"
1652716684.4827456,280,332,388,232,165,332,365,211,"
"
1652716684.519752,276,335,389,233,163,329,365,212,"
"
1652716684.5567582,278,334,389,231,164,329,365,213,"
"
1652716684.5892859,274,333,388,226,166,327,364,213,"
"
1652716684.6262922,265,333,388,232,163,327,364,212,"
"
1652716684.6592972,260,333,388,233,166,326,365,212,"
"
1652716684.6958458,260,334,389,233,164,320,364,212,"
"
1652716684.7330391,260,333,389,234,162,319,364,211,"
"
1652716684.7659445,259,333,388,232,158,319,364,210,"
"
1652716684.8024628,258,333,388,231,166,316,363,210,"
"
1652716684.8394692,254,333,388,230,161,314,361,204,"
"
1652716684.8724747,258,332,388,231,148,313,357,197,"
"
1652716684.9089723,263,331,386,223,142,304,351,183,"
"
1652716684.9459786,264,332,385,224,140,296,352,185,"
"
1652716684.9789963,265,333,386,228,147,303,351,182,"
"
1652716685.0155013,265,333,387,225,149,302,354,199,"
"
1652716685.0485075,265,333,387,227,151,299,355,198,"
"
1652716685.085514,266,334,388,226,153,301,356,200,"
"
1652716697.3128657,326,262,259,173,0,188,297,242,"
"
1652716698.3980558,326,263,260,176,0,191,298,243,"
"
1652716699.498748,325,263,261,176,0,193,298,242,"
"
1652716700.6459496,320,265,269,179,0,202,299,230,"
"
1652716701.7311382,310,267,288,181,0,210,301,220,"
"
1652716702.8163285,309,267,287,181,0,209,299,214,"
"
1652716703.8860157,312,268,278,180,0,211,300,205,"
"
1652716704.9557028,306,270,288,182,0,213,301,210,"
"
1652716705.1647391,310,270,278,180,0,213,300,199,"
"
1652716705.165239,305,278,293,182,0,221,301,194,"
"
1652716705.1657398,301,278,293,183,0,222,300,175,"
"
1652716705.1662395,299,279,297,183,0,226,302,169,"
"
1652716705.1667395,299,278,297,184,0,238,301,154,"
"
1652716705.1672406,291,275,293,182,0,238,302,137,"
"
1652716705.16774,285,274,286,181,0,247,303,138,"
"
1652716705.1682394,297,278,288,184,0,245,305,141,"
"
1652716705.1687393,304,278,295,184,0,246,305,144,"
"
1652716705.1692398,295,276,289,185,0,242,305,148,"
"
1652716705.1697402,296,275,283,184,0,240,304,147,"
"
1652716705.17024,293,274,282,183,0,245,304,147,"
"
1652716705.1707401,294,273,274,179,0,247,304,145,"
"
1652716705.17124,290,267,270,175,0,251,302,151,"
"
1652716705.17174,292,267,270,174,0,253,301,145,"
"
1652716705.1722405,289,266,275,175,0,249,304,144,"
"
1652716705.1727405,285,266,278,181,0,263,305,138,"
"
1652716705.1732419,277,266,295,185,0,259,305,136,"
"
1652716705.1737418,279,267,297,187,0,255,304,144,"
"
1652716705.1742408,276,268,299,188,0,256,306,141,"
"
1652716705.1747406,276,265,299,190,0,254,297,118,"
"
1652716705.1752412,276,262,299,190,0,252,293,109,"
"
1652716705.1757412,276,264,300,191,103,252,292,113,"
"
1652716705.176241,271,262,300,190,0,251,292,107,"
"
1652716705.176741,266,254,293,190,0,250,293,106,"
"
1652716705.1772416,264,254,291,189,0,250,290,0,"
"
1652716705.1777413,264,256,299,189,0,254,290,0,"
"
1652716705.1782415,262,253,293,189,0,260,292,0,"
"
1652716705.1787415,260,253,287,190,0,262,291,0,"
"
1652716705.1792414,251,248,275,184,0,254,291,0,"
"
1652716705.1797416,252,250,273,184,0,266,290,0,"
"
1652716705.1802433,255,251,274,185,0,268,291,0,"
"
1652716705.1807425,257,250,274,186,0,268,290,0,"
"
1652716705.1812422,256,247,274,186,0,269,293,0,"
"
1652716705.1817417,248,245,274,186,0,269,293,100,"
"
1652716705.1822417,244,244,274,186,0,266,293,0,"
"
