1654192338.8737898,232,302,278,230,133,256,250,230,"
"
1654192338.9107916,243,303,277,228,132,254,252,206,"
"
1654192338.947796,244,306,277,229,132,255,253,219,"
"
1654192338.9802973,243,307,276,229,133,255,253,213,"
"
1654192339.0173,247,309,277,228,135,256,255,228,"
"
1654192339.0543022,246,309,278,229,134,257,255,222,"
"
1654192339.086805,247,311,281,231,135,262,255,229,"
"
1654192339.1238086,247,310,282,231,135,263,257,234,"
"
1654192339.156811,250,310,283,232,136,267,258,237,"
"
1654192339.1933134,248,311,283,232,136,268,259,239,"
"
1654192339.2303157,249,313,284,233,137,275,261,243,"
"
1654192339.263318,250,311,282,232,137,269,257,244,"
"
1654192339.2998216,251,312,284,232,137,269,256,244,"
"
1654192339.3368235,253,312,284,233,137,276,254,244,"
"
1654192339.369828,253,312,283,232,135,277,255,244,"
"
1654192339.4063287,252,312,283,234,135,277,254,244,"
"
1654192339.4433336,253,312,283,234,135,277,256,245,"
"
1654192339.4763372,252,313,282,234,136,286,257,245,"
"
1654192339.512838,254,312,283,234,137,289,258,243,"
"
1654192339.545842,253,312,284,234,136,296,258,239,"
"
1654192339.5828426,252,312,282,234,137,296,258,236,"
"
1654192339.619846,253,313,284,235,136,297,259,236,"
"
1654192339.6523476,252,313,283,235,136,296,259,228,"
"
1654192339.6893508,251,315,283,236,136,298,259,231,"
"
1654192339.7258532,250,314,282,235,136,298,260,237,"
"
1654192339.7588563,252,315,283,236,137,298,260,238,"
"
1654192339.795859,252,315,283,236,139,302,261,239,"
"
1654192339.8328614,252,316,284,237,138,302,262,242,"
"
1654192339.865364,250,315,285,237,136,302,261,240,"
"
1654192339.9023664,252,315,288,236,136,303,261,241,"
"
1654192339.9348695,250,314,286,238,137,303,262,242,"
"
1654192339.971872,251,315,287,238,137,303,262,242,"
"
1654192340.008875,249,315,287,237,137,300,260,239,"
"
1654192340.041377,247,313,286,237,137,299,260,234,"
"
1654192340.0783808,244,313,287,237,137,300,260,239,"
"
1654192340.1153831,245,313,287,237,136,300,260,234,"
"
1654192340.1478894,247,313,287,238,137,301,260,237,"
"
1654192340.1848884,244,313,288,237,137,300,262,237,"
"
1654192340.2218914,245,314,286,236,137,300,261,241,"
"
1654192340.2544076,246,313,285,237,137,300,260,239,"
"
1654192340.2914119,232,311,284,236,135,298,253,228,"
"
1654192340.323995,239,313,284,238,136,300,254,241,"
"
1654192340.3605158,242,314,284,237,137,300,253,240,"
"
